auctionid,bid,bidtime,bidder,bidderrate,openbid,price
0.8089433844127994,-0.29718788634278304,-1.5946194690850275,1.4362564444131045,-0.3937649063087985,-0.24185483193908483,-0.07372003583240846
-0.33789770272367303,-0.3775767155224567,0.9957721785196456,1.6889490158999945,-0.48736987611279187,-0.24615391801754852,-0.5348884762628026
-1.63933600453494,-0.5099818459360368,0.22264993134869854,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.8151884628600842
-1.63933600453494,-0.3917629794953403,0.395187926972895,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.8151884628600842
1.0385040164072254,-0.36341409532286123,-1.3913363304479214,0.35328828089786146,-0.5341723610147886,-0.2418978227998695,1.0385097322644243
0.5558294659626162,2.2090520821999844,0.35441438735091696,0.6420797911685928,-0.5341723610147886,4.48713985437095,-0.07372003583240846
-1.63933600453494,-0.7700633521055693,-0.5146241545142398,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.8577063845640784
-1.63933600453494,-0.5336256192241762,0.22236281556524654,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.8151884628600842
-0.33789770272367303,-0.4154067527834796,0.8594417553280663,0.9308713014393243,-0.48736987611279187,-0.24615391801754852,-0.5348884762628026
-1.8175902211894417,-0.7700633521055693,0.6035513625121642,-0.7657788214012229,-0.5341723610147886,-0.24615391801754852,-1.1298861896024093
-0.487053033848892,1.3578762438269691,0.7229915284282847,-0.2242947396436014,-0.5341723610147886,0.18805377590728195,-0.5873350832137101
-0.33789770272367303,-0.6497165460689401,0.6674666408385085,0.42548615846554433,-0.5341723610147886,-0.24615391801754852,-0.5348884762628026
-0.7517328239483749,-0.6329294670343613,-1.7801510030963184,0.6781787299524343,5.409743221538787,-0.2418978227998695,-0.6253498307346782
-0.33789770272367303,-0.7381442581665811,-0.4328498613409332,-1.1628671480234785,-0.5341723610147886,-0.24615391801754852,-0.5873350832137101
-1.1022041229553177,-0.533601975450888,1.0147662302227736,0.7864755463039586,0.30827236722115137,-0.24615391801754852,-0.6253498307346782
1.4396871162931653,-0.2854132872452896,0.7199675175867446,-0.8379766989689058,-0.5341723610147886,-0.24615391801754852,1.960846613125213
1.3284754414988516,-0.29721153011607115,-0.9458854875371059,-0.4769873111304914,-0.3937649063087985,0.1837546898288183,1.0837223244634826
1.4396871162931653,-0.4416749849066024,1.0076544342340974,-0.94627351532043,0.7294947313391212,-0.24615391801754852,1.960846613125213
-0.2293826315520545,-0.2617222264105741,1.0161295137988773,0.2449914645463372,-0.3001599365048052,-0.24185483193908483,-0.5348884762628026
0.5558294659626162,2.9183652808441636,0.8328928404740283,0.6420797911685928,-0.5341723610147886,4.48713985437095,-0.07372003583240846
1.0385040164072254,1.3578762438269691,0.21073256075425584,0.7503766075201171,-0.5341723610147886,-0.2418978227998695,1.0385097322644243
-0.487053033848892,-0.17896901990208647,-1.899556054132448,-1.3794607807265271,-0.4405673912107952,0.18805377590728195,-0.5873350832137101
-0.2293826315520545,-0.42013550744110745,1.0146949676722046,1.5084543219807873,-0.3937649063087985,-0.24185483193908483,-0.5348884762628026
1.4396871162931653,-0.29723517388935927,1.0086820608691154,-0.94627351532043,0.7294947313391212,-0.24615391801754852,1.960846613125213
-1.63933600453494,-0.29718788634278304,0.5721369711982581,-1.3433618419426856,0.02745745780917139,-0.667464353706988,-0.6253498307346782
-0.22373618026659015,-0.9450272744378002,1.0148622797474538,-1.5238565358618927,2.0867667934970244,-0.6288155698615996,-0.44446329186468614
-1.8175902211894417,-0.7227758055292907,0.6042681191802071,0.20889252576249576,-0.4405673912107952,-0.24615391801754852,-1.1298861896024093
-0.7517328239483749,-0.23807845312243475,0.28864524991918933,-1.4155597195103684,-0.48736987611279187,-0.2418978227998695,-0.5873350832137101
-1.63933600453494,-0.6282007123767334,0.22171732144777317,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.8558978808761162
-0.22373618026659015,-0.9450509182110883,-0.007313286547115801,-1.5238565358618927,2.0867667934970244,-0.6288155698615996,-0.44446329186468614
-0.7517328239483749,-0.17896901990208647,0.28935064589076437,-1.4155597195103684,-0.48736987611279187,-0.2418978227998695,-0.5873350832137101
-0.7517328239483749,-0.4390505260716189,-0.9935084943384186,1.0391681177908487,-0.3937649063087985,-0.2418978227998695,-0.6253498307346782
0.4160740700233523,0.20169573003695646,0.6501457098878713,-0.3686904947789671,-0.5341723610147886,0.1837546898288183,-0.25276190094067913
1.0385040164072254,1.8307517095897552,0.8238559228293998,1.0030691790070072,-0.5341723610147886,-0.2418978227998695,1.0837223244634826
-0.2293826315520545,-0.5927350524445244,0.8481099769969959,1.4723553831969458,-0.5341723610147886,-0.24185483193908483,-0.5348884762628026
1.0385040164072254,-0.5903943188889986,-1.7554311603735533,1.400157505629263,-0.15975248179881524,-0.2418978227998695,1.0385097322644243
1.6290245774502432,1.3578762438269691,-1.8843151634259578,1.0752670565746902,-0.06614751199482194,1.4777795994463825,3.3443519344163954
0.4160740700233523,-0.34447543291906163,0.37094626629235433,-1.1267682092396372,-0.5341723610147886,0.1837546898288183,-0.25276190094067913
-0.22381762558601087,-0.9122333608871509,1.0073673184506453,-0.9101745765365886,-0.15975248179881524,-0.6288155698615996,-0.44446329186468614
-0.487053033848892,0.8850007780641825,-0.8084076340023063,-0.11599792329207712,-0.3937649063087985,0.18805377590728195,-0.5873350832137101
-0.22373618026659015,-0.9568728048551579,-0.042229870744786326,-1.5238565358618927,2.0867667934970244,-0.6288155698615996,-0.44446329186468614
1.0385040164072254,-0.05048875585433749,-0.3258527564285259,0.06449677062713004,1.2443220652610845,-0.2418978227998695,1.0385097322644243
-1.63933600453494,-1.0041367076581484,-1.714299242417554,-1.0184713928881128,-0.4405673912107952,-0.667464353706988,-1.1298861896024093
1.4396871162931653,-0.7582414654614996,-0.8996371250083648,0.17279358697865432,-0.5341723610147886,-0.24615391801754852,1.0837223244634826
-0.33789770272367303,-0.11276645469529638,0.996728542604094,1.6889490158999945,-0.48736987611279187,-0.24615391801754852,-0.5348884762628026
-0.487053033848892,0.29390644586069975,-1.7918535532484658,-1.3794607807265271,-0.4405673912107952,0.18805377590728195,-0.5873350832137101
-0.487053033848892,0.8613570047760433,-0.787930495014871,0.8586734238716415,-0.5341723610147886,0.18805377590728195,-0.5873350832137101
0.8089433844127994,0.5303441787420929,0.9257840915361109,-1.0545703316719541,-0.2065549667008119,-0.24185483193908483,0.18410024992350119
-1.63933600453494,-0.6991320322411513,0.22029516880815536,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.8558978808761162
-0.22373618026659015,-0.9828809554721112,-0.34519382576920804,-1.5238565358618927,2.0867667934970244,-0.6288155698615996,-0.44446329186468614
0.5558294659626162,2.4454898150813773,0.35459409291322147,0.6420797911685928,-0.5341723610147886,4.48713985437095,-0.07372003583240846
-0.487053033848892,0.766781911623486,-1.052177196477938,1.2557617504938974,0.9167046709471078,0.18805377590728195,-0.5873350832137101
-0.487053033848892,0.1756875794200032,-1.792020865323715,-1.3794607807265271,-0.4405673912107952,0.18805377590728195,-0.5873350832137101
-0.7517328239483749,-0.1671471332580168,0.2896016140036378,-1.4155597195103684,-0.48736987611279187,-0.2418978227998695,-0.5873350832137101
1.6290245774502432,1.3578762438269691,-1.1560656017205928,-1.5599554746457343,-0.5341723610147886,1.4777795994463825,3.3443519344163954
-1.63933600453494,-0.9355697651225444,-1.283551206316903,1.5445532607646286,-0.48736987611279187,-0.667464353706988,-1.1029937397624092
0.40616192013322794,-0.6282007123767334,-1.346140381528309,0.4976840360332272,-0.25335745160280854,-0.026943518876686032,-0.44446329186468614
0.4160740700233523,-0.4863380726478975,-0.07492285680658407,-1.1267682092396372,-0.5341723610147886,0.1837546898288183,-0.25276190094067913
-1.63933600453494,-0.23807845312243475,0.5832301749035106,-1.3433618419426856,0.02745745780917139,-0.667464353706988,-0.6253498307346782
-1.63933600453494,-0.2735441130546437,0.5762970516865512,0.1366946481948129,-0.5341723610147886,-0.667464353706988,-0.6253498307346782
1.0385040164072254,1.0032196445048793,0.8226609841191328,1.0030691790070072,-0.5341723610147886,-0.2418978227998695,1.0385097322644243
0.5558294659626162,1.8543954828778946,-1.5367997208088093,0.6420797911685928,-0.5341723610147886,4.48713985437095,-0.07372003583240846
-1.1022041229553177,-0.5927114086712363,1.0146113116345798,0.7864755463039586,0.30827236722115137,-0.24615391801754852,-0.6253498307346782
-1.63933600453494,-0.1671471332580168,1.0118496296023813,-1.0906692704557956,-0.48736987611279187,-0.667464353706988,-0.6253498307346782
-0.2293826315520545,-0.38939860216652633,1.0149583292721336,1.5084543219807873,-0.3937649063087985,-0.24185483193908483,-0.5348884762628026
